
💖电影频道,#genre#
张家港民生频道,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8?zjiangsd
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8?zjiangsd
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
东海新闻频道,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8?zjiangsd
石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
扬州综合,https://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,https://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,https://cm-wshls.homecdn.com/live/8bf.m3u8
陕西卫视高清,http://sncbn.ch-cdn.gitv.tv/gitv_escape/G_SHANXI-HQ/G_SHANXI-HQ.m3u8
陕西都市青春,http://sncbn.ch-cdn.gitv.tv/gitv_escape/G_SHANXI-2-HQ/G_SHANXI-2-HQ.m3u8

泰安综合,http://zzbb.1545ts.com:8068/live/tatv0111.m3u8
泰安经济,http://zzbb.1545ts.com:8068/live/tatv222.m3u8
河南|洛阳综合频道,http://wshls.live.migucloud.com/live/C788MHFD_C0/playlist.m3u8
河南|洛阳科教频道,http://wshls.live.migucloud.com/live/CXGQPXRK_C0/playlist.m3u8
河南|洛阳文旅频道,http://wshls.live.migucloud.com/live/FJ7Q9PIT_C0/playlist.m3u8
南宁综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视,https://hls.nntv.cn/nnlive/YSYL_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
隆安综合,https://hls.nntv.cn/nnlive/LATV_24.m3u8
道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
凤冈综合,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
新闻综合,http://pullhls23ee9d41.live.126.net/live/14581ba42b9543139e940d7bd24797a8/playlist.m3u8
海宁新闻综合[1280*720],http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务[1280*720],http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
武隆综合频道,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8?zzhongqd
山东卫视,http://jscbn.ali-cdn.gitv.tv/gitv_escape/G_SHANDONG-HD-265-8M/G_SHANDONG-HD-265-8M.m3u8
山东|泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东|泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
广东珠江高清,http://113.110.72.132:808/hls/105/index.m3u8
广东公共,http://113.110.72.132:808/hls/107/index.m3u8
广东新闻,http://113.110.72.132:808/hls/106/index.m3u8
广东影视,http://113.110.72.132:808/hls/110/index.m3u8
江苏|无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8
江苏|无锡新闻,http://stream.thmz.com/wxtv1/playlist.m3u8
江苏|无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8
江苏|无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
江苏|无锡都市,http://stream.thmz.com/wxtv3/sd/live.m3u8
江苏|无锡都市,http://stream.thmz.com/wxtv3/playlist.m3u8
江苏|无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
江苏|无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
江苏|无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8
江苏|无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
江苏|江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
江苏|无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8
江苏|连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏|常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
江苏|连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
江苏|镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
江苏|靖江新闻综合1,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
江苏|靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
江苏|如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
浙江,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江1,http://ali-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
江苏|萧山,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
江苏|镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
浙江|余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
浙江|金华兰溪,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江|平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
山西|晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西|晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
扬州邗江,https://cm-wshls.homecdn.com/live/8c3.m3u8
河南卫视,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HENAN-HQ/G_HENAN-HQ.m3u8
河南都市,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HNTV-2-HQ/G_HNTV-2-HQ.m3u8
河南民生,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HNTV-3/G_HNTV-3.m3u8
河南法治,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HNTV-4/G_HNTV-4.m3u8
河南电视,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HNTV-5-HQ/G_HNTV-5-HQ.m3u8
河南新闻,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HNTV-6/G_HNTV-6.m3u8
河南公共,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HNTV-8-HQ/G_HNTV-8-HQ.m3u8
河南乡村,http://hacbn.ks-cdn.gitv.tv/gitv_escape/G_HNTV-9/G_HNTV-9.m3u8

辽宁卫视,http://lncbn.tx-cdn.gitv.tv/gitv_escape/G_LIAONING-HQ/G_LIAONING-HQ.m3u8
安徽卫视,http://ahcbn.ali-cdn.gitv.tv/gitv_escape/G_ANHUI-HQ/G_ANHUI-HQ.m3u8
安徽影院,http://ahcbn.ali-cdn.gitv.tv/gitv_escape/G_ANHUIYS-HQ/G_ANHUIYS-HQ.m3u8
安徽经济,http://ahcbn.ali-cdn.gitv.tv/gitv_escape/G_ANHUIJJ-HQ/G_ANHUIJJ-HQ.m3u8
安徽体育,http://ahcbn.ali-cdn.gitv.tv/gitv_escape/G_ANHUIZY-HQ/G_ANHUIZY-HQ.m3u8
安徽农业,http://ahcbn.ali-cdn.gitv.tv/gitv_escape/G_ANHUINY-HQ/G_ANHUINY-HQ.m3u8
安徽导视,http://ahcbn.ali-cdn.gitv.tv/gitv_escape/G_ANHUIDS/G_ANHUIDS.m3u8
陕西体育,http://sncbn.ch-cdn.gitv.tv/gitv_escape/G_SHANXI-7-HQ/G_SHANXI-7-HQ.m3u8
江西银河,http://jxcbn.tx-cdn.gitv.tv/gitv_escape/G_JIANGXI-HQ/G_JIANGXI-HQ.m3u8
新余新闻,http://43.138.192.238:9000/hls/tvb/playlist.m3u8
新余公共,http://43.138.192.238:9000/hls/tvc/playlist.m3u8
新余教育,http://43.138.192.238:9000/hls/tva/playlist.m3u8
宜春综合,https://live.newsyc.com/ycyt/sd/live.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
余姚频道,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
延边频道,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
都市频道,http://livepull-tcyzb.sztv.com.cn:80/live/dushi01.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
淮南新闻,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明公共,http://stream.smntv.cn/smtv2/playlist.m3u8
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
广西贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
西双综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
云南丽江,http://play.live.lijiangtv.com/live/tvgg.m3u8
云南丽江,http://play.live.lijiangtv.com/live/tvzh.m3u8
红河公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild
万州综合,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd
万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd
万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
自贡综合频道[853*480],http://110.189.153.160:1001/zhpd.flv
自贡文化生活[853*480],http://110.189.153.160:1002/ggpd.flv
庄浪综合频道[1920*1080],https://play.kankanlive.com/live/1687654127961989.m3u8
驻马店新闻综合[720*576],http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
驻马店公共频道[720*576],http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
诸暨新闻综合[1920*1080],http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
周口新闻综合[1920*1080],http://125.44.139.18:8081/live/2216261506805201716.m3u8
周口新闻综合[1920*1080],http://117.159.72.12:8081/live/2216261506805201716.m3u8
周口教育频道[1920*1080],http://125.44.139.18:8081/live/2548854934748691151.m3u8
周口教育频道[1920*1080],http://117.159.72.12:8081/live/2548854934748691151.m3u8
周口公共频道[1920*1080],http://125.44.139.18:8081/live/8606202505932165833.m3u8
周口公共频道[1920*1080],http://117.159.72.12:8081/live/8606202505932165833.m3u8
周口川汇频道[1920*1080],http://125.44.139.18:8081/live/6520562530090312540.m3u8
周口川汇频道[1920*1080],http://117.159.72.12:8081/live/6520562530090312540.m3u8
舟曲新闻综合[1920*1080],https://play.kankanlive.com/live/1678876883604945.m3u8
忠县综合频道[785*576],https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8
置业频道[1047*576],http://111.20.35.103:6610/yinhe/2/ch00000090990000001318/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
芷江综合[1280*720],https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
镇平新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
镇江新闻时政[1920*1080],http://cm.wshls.homecdn.com/live/2aa50.m3u8
镇江民生频道[1920*1080],http://cm.wshls.homecdn.com/live/2aa16.m3u8
浙江卫视HD[1920*1080],http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/1.m3u8
浙江少儿[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江钱江都市[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江民生休闲[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江国际[1920*1080],http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
长治科教法制[640*480],http://live.njgdmm.com/changzhi/czetv.m3u8
长治公共少儿[640*480],http://live.njgdmm.com/changzhi/cztv2.m3u8
长垣综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
长沙县新闻综合[1920*1080],https://liveplay-srs.voc.com.cn/hls/tv/203_10cdf5.m3u8
长宁综合频道[1920*1080],http://cnpull.sccnfb.com/live/123456.m3u8
长葛电视台[1920*1408],http://live.dxhmt.cn:9081/tv/11082-1.m3u8
漳浦综合[1024*576],http://220.161.87.62:8090/hls/0/index.m3u8
张掖新闻综合[1920*1080],https://play.kankanlive.com/live/1675849013180979.m3u8
张掖公共频道[1920*1080],https://play.kankanlive.com/live/1675849073594980.m3u8
张家港新闻综合[1280*720],http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港新闻综合[1280*720],http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe_300_2/playlist.m3u8
张家港民生频道[1280*720],http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo_300_2/playlist.m3u8
枣庄公共频道[960*540],http://stream.zztvzd.com/3/sd/live.m3u8
运城科技教育[1280*720],http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城公共频道[1280*720],http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
筠连综合频道[1920*1080],http://live.dameijunlian.cn/live1/live1.m3u8
云南卫视[1047*576],http://111.20.35.103:6610/yinhe/2/ch00000090990000001046/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
云和新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
云和新闻综合[1280*720],http://play-sh.quklive.com/live/1686705257187275.m3u8
岳池新闻综合[1920*1080],http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
原阳新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
原阳新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10725-1.m3u8
沅江电视台[1920*1080],https://liveplay-srs.voc.com.cn/hls/tv/163_2c7011.m3u8
裕民汉语[1920*1080],http://117.190.130.4:8081/out_1/index.m3u8
玉田综合频道[1920*1080],http://p2bj.vzan.com/slowlive/743175440646736781/live.m3u8
禹州综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
禹州综合[1920*1080],http://live.dxhmt.cn:9081/tv/11081-1.m3u8
榆林电视一套[1920*1080],http://111.20.35.103:6610/yinhe/2/ch00000090990000001710/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
余姚姚江文化[1920*1080],http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8

永兴综合频道[854*480],https://liveplay-srs.voc.com.cn/hls/tv/40_1d0ed0.m3u8
永康华溪频道[1920*1080],http://play-sh11.quklive.com/live/1625062755227231.m3u8
永嘉新闻综合[1280*720],http://play-sh.quklive.com/live/1683366786327093.m3u8
永川综合频道[1920*1080],https://qxlmlive9.cbg.cn/applive/yctv01/playlist.m3u8
营山电视台[1280*720],http://tv.drs.ysxtv.cn:8100/channellive/ystv-bak.flv
鄞州一套[1920*1080],http://play-a2.quklive.com/live/1668501533304136.m3u8
翼城综合[1920*1080],http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
义马新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
义马新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11281-1.m3u8
彝良综合[848*480],http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
宜阳综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
宜阳综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10327-1.m3u8
伊犁经济法制[1920*1080],http://110.153.180.106:55555/out_4/index.m3u8
伊犁汉语综合[1920*1080],http://110.153.180.106:55555/out_1/index.m3u8
伊川电视台[1920*1080],http://live.dxhmt.cn:9081/tv/10329-1.m3u8
伊川电视台[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8
叶县一套[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
叶县一套[1920*1080],http://live.dxhmt.cn:9081/tv/10422-1.m3u8
扬中新闻频道[720*576],http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8
扬中党建民生[720*576],http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8
偃师新闻频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
盐都综合频道[1920*1080],http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8
延安新闻综合[1280*720],http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共频道[1280*720],http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8

雅安文化生活[1280*720],http://drs.tv.yatv.tv:8080/channellive/gonggong.flv
宣汉新闻综合[1920*1080],http://livexuanhan.chinamcache.com/live/push1.m3u8
叙永综合频道[768*576],http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
徐水综合频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
兴海县广播电视台[1920*1080],https://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
荥阳综合[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
荥阳综合[1920*1440],http://live.dxhmt.cn:9081/tv/10182-1.m3u8
邢台综合频道[1920*1080],https://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
新野综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
新野综合[1920*1080],http://live.dxhmt.cn:9081/tv/11329-1.m3u8
新乡县电视台[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
新乡县电视台[1920*1408],http://live.dxhmt.cn:9081/tv/10721-1.m3u8
新县综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新县综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/11523-1.m3u8
新泰综合频道[640*480],http://111.17.214.12:1935/live/xtzh/playlist.m3u8
新泰综合频道[640*480],http://119.184.188.117:1935/live/xtzh/playlist.m3u8
新泰乡村频道[640*480],http://111.17.214.12:1935/live/xtxc/playlist.m3u8
新泰乡村频道[640*480],http://119.184.188.117:1935/live/xtxc/playlist.m3u8
新邵电视台[1920*1080],https://liveplay-srs.voc.com.cn/hls/tv/171_daca67.m3u8
新平综合[1280*720],http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
新密新闻频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新密新闻频道[1920*1080],http://live.dxhmt.cn:9081/tv/10183-2.m3u8
新罗电视二套[1920*1200],http://stream.lyxltv.com/xinluotv/sd/live.m3u8

新晃时政[1920*1080],https://liveplay-srs.voc.com.cn/hls/tv/23_5d556a.m3u8
新化新闻综合[1280*720],https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
新安新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
萧县新闻综合[1280*720],http://60.171.239.216:9080/hls/stream1.m3u8
萧山新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山新闻综合[1280*720],http://play-a2.quklive.com/live/1678438003663132.m3u8
萧山生活频道[1280*720],http://play-a2.quklive.com/live/1678438094969146.m3u8
象山新闻综合[1280*720],http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
项城新闻[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
响水综合频道[1920*1080],http://xiangshui-tv-hls.cm.jstv.com/xiangshui-tv/xiangshuizh.m3u8
襄垣电视[1920*1080],http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8
襄城综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
襄城综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/11025-1.m3u8
湘潭新闻综合[1280*720],http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道[768*576],http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
咸阳综合频道[1920*1080],http://111.20.35.103:6610/yinhe/2/ch00000090990000001799/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
隰县新闻综合[1280*720],https://fpsfgptf.live.sxmty.com/live/hls/b41fb247f68048f893a7a1d320044ce8/790f46c0807048bf82894eaf4c88ccdb.m3u8
西乡综合频道[1920*1080],http://111.20.35.103:6610/yinhe/2/ch00000090990000002207/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
西峡综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11323-1.m3u8
西峡综合[1920*1080],http://live.dxhmt.cn:9081/tv/11323-1.m3u8
西青新闻综合[1920*1080],http://221.238.209.44:81/hls/live1.m3u8
西平综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
西平综合[1920*1408],http://live.dxhmt.cn:9081/tv/11721-1.m3u8
西华综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
西华综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/11622-1.m3u8
西峰综合频道[1280*720],https://play.kankanlive.com/live/1683944827526991.m3u8
西昌综合频道[1920*1080],http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
舞阳新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
舞阳新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/11121-1.m3u8
舞钢新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
舞钢新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/10481-1.m3u8
武陟新闻综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武陟新闻综合[1920*1080],http://live.dxhmt.cn:9081/tv/10823-1.m3u8
武乡新闻综合[1280*720],http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
武乡新闻综合[1280*720],http://60.220.198.84:81/0.m3u8
武威新闻综合[1920*1080],https://play.kankanlive.com/live/1693539781636986.m3u8
武胜综合频道[1920*1080],http://dcpull.sctvcloud.com/live/4bc28893018810005659269700000000/playlist.m3u8
武清综合频道[720*576],https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
武隆综合频道[720*576],https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
五寨综合[1280*720],https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
吴忠公共[1280*720],http://live.kanwz.net/ggpd/sd/live.m3u8
巫山综合频道[720*576],https://qxlmlive9.cbg.cn/applive/wspd001/chunklist.m3u8
乌鲁木齐汉语综合[850*480],http://pili-live-rtmp.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
涡阳新闻综合[768*576],http://220.180.124.18:888/live/ch2.m3u8
涡阳新闻综合[640*480],http://220.180.124.18:888/live/ch0.m3u8
汶川新闻综合[1920*1080],http://live.iwcmt.cn:90/live/zhxw.m3u8

闻喜综合频道[768*576],https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8
文山州新闻综合[1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山州新闻综合1[1920*1080],https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103390/playlist.m3u8
文成综合频道[1280*720],http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
温县综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
温县综合[1920*1408],http://live.dxhmt.cn:9081/tv/10825-1.m3u8
渭源新闻频道[1920*1080],https://play.kankanlive.com/live/1670425682598950.m3u8
渭南新闻综合[1920*1080],http://111.20.35.103:6610/yinhe/2/ch00000090990000001585/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
尉氏综合频道[1920*1440],http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
尉氏综合频道[1920*1440],http://live.dxhmt.cn:9081/tv/10223-1.m3u8
卫辉综合频道[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
卫辉综合频道[1920*1080],http://live.dxhmt.cn:9081/tv/10781-1.m3u8
围场综合频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/wczhpd/1500k/tzwj_video.m3u8
威海海洋频道[1280*720],http://l2.weihai.tv:8081/hls/x8b19NoyEG.m3u8
旺苍新闻综合[1920*1080],http://channel.wcrmt.cn/nmip-media/channellive/channel105268/playlist.m3u8
万盛新闻综合[1920*1080],https://qxlmlive9.cbg.cn/applive/wslive01/playlist.m3u8
万荣综合频道[720*404],http://60.222.246.220:19433/hls1.m3u8
铜梁综合[640*480],http://183.64.174.171:40123/ch1.m3u8
铜川新闻综合[785*576],http://111.20.35.103:6610/yinhe/2/ch00000090990000001735/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
铜川文化娱乐[785*576],http://111.20.35.103:6610/yinhe/2/ch00000090990000001770/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
桐柏新闻综合[1920*1408],http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
桐柏新闻综合[1920*1408],http://live.dxhmt.cn:9081/tv/11330-1.m3u8
通许综合频道[1920*1408],http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
通许综合频道[1920*1408],http://live.dxhmt.cn:9081/tv/10222-1.m3u8
通渭综合频道[1920*1080],https://play.kankanlive.com/live/1661761962676984.m3u8
天祝综合频道[1920*1080],https://play.kankanlive.com/live/1656487214793905.m3u8

天等综合[1280*720],https://rtmp.gdlive.gdmain.com/live/56jkerol.m3u8
唐河一套[1920*1408],http://live.dxhmt.cn:9081/tv/11328-1.m3u8
汤阴综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
汤阴综合[1920*1080],http://live.dxhmt.cn:9081/tv/10523-1.m3u8
泰兴新闻频道[1024*576],http://sj.smarttaixing.com:1935/live/_definst_/txzb/playlist.m3u8
太康综合[1920*1080],http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
太康综合[1920*1080],http://live.dxhmt.cn:9081/tv/11627-1.m3u8
塔城一套[1920*1080],http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8
塔城三套[1920*1080],http://218.84.35.38:3000/m3u8/live/tctv-3/index.m3u8
塔城二套[1920*1080],http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
遂昌综合频道[1920*1080],http://play-sh.quklive.com/live/1686148715032230.m3u8
宿州新闻综合[1920*1080],http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州科教频道[1920*1080],http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
